33,19,609,382,5432,5041,5378,3599
32,23,605,384,5451,5060,5369,3600
33,18,618,387,5481,5104,5379,3601
49,21,608,384,5513,5143,5374,3598
33,14,620,380,5539,5154,5371,3592
30,16,613,395,5518,5136,5371,3601
29,38,611,389,5527,5157,5382,3607
38,19,608,392,5533,5158,5373,3606
31,18,603,389,5536,5153,5378,3598
30,27,612,379,5528,5155,5374,3598
34,23,602,376,5531,5150,5371,3591
39,34,613,389,5532,5157,5380,3612
37,23,608,383,5527,5159,5377,3613
35,29,617,387,5538,5162,5376,3616
35,25,605,400,5527,5175,5377,3605
36,25,608,384,5533,5164,5385,3620
36,18,610,390,5531,5145,5384,3612
35,21,611,392,5507,5122,5377,3602
35,23,611,389,5510,5135,5380,3606
31,27,613,395,5497,5117,5384,3608
37,31,606,380,5493,5102,5372,3600
20,10,616,383,5482,5090,5405,3645
30,27,609,378,5485,5097,5401,3617
36,19,614,392,5495,5090,5396,3635
34,25,607,386,5491,5113,5387,3615
40,13,607,387,5509,5136,5396,3610
33,24,609,384,5515,5130,5390,3610
34,10,608,383,5507,5128,5390,3606
31,17,608,399,5502,5104,5392,3618
36,27,616,388,5504,5113,5376,3613
36,23,611,385,5494,5101,5376,3612
34,20,615,377,5496,5100,5383,3610
38,27,605,385,5487,5086,5383,3611
37,21,615,387,5482,5082,5375,3607
37,33,613,389,5485,5079,5374,3608
27,27,609,384,5476,5072,5376,3600
49,35,597,388,5475,5079,5383,3600
29,31,612,382,5477,5120,5379,3613
41,22,608,381,5561,5262,5380,3611
23,26,611,384,5606,5257,5379,3605
51,18,608,394,5637,5279,5380,3616
39,22,608,393,5638,5267,5380,3595
33,22,614,385,5646,5279,5376,3610
38,27,611,386,5646,5282,5381,3607
32,25,596,383,5643,5267,5390,3599
30,13,, ,5635,5264,5400,3612
42,23,605,388,5634,5277,5393,3595
37,22,613,386,5635,5267,5397,3618
30,25,615,397,5639,5265,5393,3620
37,22,617,387,5637,5282,5386,3604
30,32,608,386,5646,5303,5385,3615
33,16,609,393,5654,5295,5392,3603
37,23,614,389,5659,5292,5375,3588
34,26,609,377,5665,5291,5378,3591
34,25,612,397,5663,5302,5378,3605
34,22,612,379,5655,5299,5383,3596
41,23,618,373,5663,5314,5373,3605
30,37,611,382,5663,5307,5374,3594
36,27,606,371,5656,5304,5375,3599
34,25,609,401,5655,5312,5377,3603
38,25,611,393,5663,5301,5370,3596
37,32,604,379,5663,5312,5372,3589
37,18,612,394,5663,5295,5373,3582
36,22,609,372,5654,5313,5374,3602
39,27,612,391,5674,5318,5367,3587
33,18,610,376,5674,5316,5369,3597
42,22,600,384,5675,5326,5377,3590
36,16,609,381,5672,5312,5377,3589
39,20,608,386,5678,5320,5379,3590
34,18,607,384,5656,5292,5378,3587
32,22,610,385,5656,5299,5388,3596
30,19,606,386,5660,5294,5380,3590
42,19,628,389,5658,5310,5379,3603
36,27,610,378,5663,5301,5386,3617
38,20,611,382,5661,5318,5380,3592
24,24,607,388,5669,5306,5374,3598
28,18,609,397,5667,5306,5389,3597
38,23,602,384,5678,5331,5395,3598
30,23,608,386,5680,5331,5388,3591
37,24,613,383,5695,5374,5368,3601
41,28,617,393,5700,5342,5376,3585
50,35,614,388,5710,5371,5368,3589
37,23,610,389,5715,5421,5369,3592
30,23,610,387,5727,5517,5366,3586
41,23,608,383,5772,5789,5370,3606
35,23,610,382,5816,6089,5375,3590
36,16,604,390,5892,6007,5381,3587
39,39,611,392,5644,5265,5362,3590
40,20,617,380,5672,5345,5376,3592
57,20,609,394,5744,5435,5374,3601
39,12,615,377,5785,5457,5374,3607
36,19,626,380,5797,5460,5372,3596
38,30,613,386,5801,5480,5378,3594
39,23,607,397,5797,5480,5382,3600
33,25,598,392,5848,5543,5381,3594
37,31,607,385,5786,5443,5375,3580
31,20,610,391,5778,5442,5372,3595
34,20,610,380,5755,5416,5371,3596
38,29,613,383,5760,5418,5376,3593
49,46,605,388,5757,5425,5374,3606
47,30,599,380,5780,5432,5380,3609
46,33,609,382,5765,5431,5383,3621
46,35,615,376,5770,5429,5377,3606
39,37,603,386,5783,5452,5366,3625
38,33,600,384,5764,5427,5368,3601
49,50,607,393,5760,5443,5382,3611
48,44,606,397,5799,5474,5384,3615
51,45,605,391,5821,5477,5386,3613
57,42,602,397,5833,5495,5383,3618
49,45,610,382,5839,5509,5387,3617
51,32,608,388,5834,5519,5381,3619
57,56,615,393,5830,5510,5373,3584
60,61,610,395,5832,5511,5373,3596
50,43,618,383,5836,5518,5378,3595
55,47,609,387,5831,5513,5376,3590
61,46,612,377,5835,5515,5373,3601
60,57,603,390,5835,5516,5377,3606
56,61,607,394,5828,5506,5380,3604
55,39,595,402,5843,5494,5376,3602
52,54,610,389,5824,5502,5378,3625
62,43,608,378,5825,5513,5380,3598
58,49,610,383,5838,5512,5383,3598
79,60,607,393,5829,5505,5380,3602
61,48,612,387,5842,5513,5378,3597
60,62,610,386,5836,5504,5371,3594
57,61,614,393,5848,5536,5382,3597
57,55,591,381,5855,5532,5366,3579
62,56,606,377,5840,5541,5364,3587
64,59,604,377,5845,5527,5363,3602
68,57,617,395,5851,5544,5368,3590
61,49,607,383,5849,5534,5361,3589
63,54,612,388,5848,5529,5370,3592
50,55,604,374,5843,5521,5364,3593
61,58,598,387,5848,5527,5364,3600
56,57,607,391,5846,5527,5367,3595
68,67,608,384,5852,5535,5357,3589
63,58,618,372,5845,5527,5367,3605
68,60,607,382,5848,5530,5372,3602
57,57,611,384,5855,5519,5365,3595
57,35,591,390,5851,5531,5359,3588
48,43,610,387,5848,5525,5359,3587
54,35,603,382,5687,5270,5366,3581
53,41,603,389,5651,5294,5364,3593
44,54,614,390,5642,5300,5361,3591
29,39,614,399,5652,5298,5364,3595
37,43,609,389,5641,5295,5370,3584
49,40,613,391,5656,5306,5366,3603
46,35,611,388,5694,5339,5365,3590
68,44,605,392,5672,5314,5372,3599
45,40,612,384,5672,5372,5361,3583
50,43,595,389,5674,5336,5367,3595
47,42,610,393,5670,5323,5367,3587
47,44,639,386,5658,5313,5369,3600
52,38,611,385,5652,5278,5372,3595
37,28,604,387,5605,5259,5359,3598
38,30,598,377,5625,5254,5370,3603
57,52,606,383,5631,5259,5498,4074
47,36,608,406,5624,5288,5575,3855
36,40,607,388,5635,5263,5398,3634
47,39,613,392,5632,5266,5393,3624
49,39,611,391,5621,5273,5383,3619
44,44,606,382,5630,5262,5387,3618
47,46,613,392,5615,5253,5382,3621
50,47,612,392,5617,5238,5386,3668
48,32,612,392,5607,5245,5424,3831
64,41,605,394,5598,5229,5479,3824
57,58,608,372,5603,5240,5410,3644
43,54,614,377,5611,5247,5389,3630
53,46,620,389,5613,5232,5385,3606
59,53,614,378,5601,5233,5394,3620
57,46,605,386,5595,5231,5387,3621
55,61,602,394,5594,5234,5394,3627
60,48,613,386,5599,5228,5398,3615
55,56,608,379,5604,5227,5391,3626
52,53,602,378,5595,5219,5381,3620
61,53,604,385,5592,5228,5382,3611
56,44,614,382,5593,5230,5387,3605
55,56,590,381,5598,5224,5384,3604
56,49,607,400,5602,5225,5378,3606
46,33,607,373,5592,5220,5372,3605
56,44,611,390,5596,5238,5365,3601
53,43,620,390,5589,5220,5365,3614
51,39,605,384,5599,5217,5361,3598
72,68,624,387,5587,5212,5363,3596
76,69,611,396,5579,5233,5365,3607
77,72,609,378,5589,5214,5371,3608
76,83,606,378,5597,5217,5354,3588
102,92,604,389,5595,5220,5366,3626
74,52,607,378,5584,5216,5374,3596
67,53,605,381,5584,5223,5364,3588
67,63,599,382,5592,5220,5368,3612
65,79,595,389,5590,5219,5371,3608
160,176,600,390,5589,5217,5339,3587
117,114,610,391,5575,5222,5372,3593
105,83,583,395,5582,5206,5361,3595
112,145,602,390,5580,5209,5358,3602
45,24,602,382,5578,5209,5364,3596
41,16,607,387,5580,5212,5354,3586
41,28,618,385,5587,5204,5369,3605
34,39,617,390,5593,5206,5366,3598
33,18,613,389,5581,5203,5365,3607
29,15,601,385,5582,5207,5362,3609
33,22,607,405,5582,5204,5376,3604
36,24,607,384,5582,5216,5375,3605
36,19,605,391,5598,5211,5360,3592
29,19,604,381,5590,5221,5352,3591
33,23,617,378,5570,5222,5354,3598
31,27,603,372,5585,5222,5359,3599
35,19,614,383,5594,5229,5358,3597
37,9,627,374,5598,5243,5363,3593
40,19,603,384,5608,5242,5359,3602
34,27,609,387,5610,5251,5363,3599
25,21,630,376,5613,5243,5358,3600
39,29,602,392,5607,5236,5358,3607
37,18,608,392,5599,5226,5357,3597
34,17,613,395,5607,5231,5366,3596
38,27,609,396,5601,5224,5360,3598
35,21,605,395,5602,5241,5352,3595
32,20,604,390,5609,5245,5361,3593
47,18,615,385,5601,5244,5362,3601
40,22,607,400,5606,5251,5359,3597
31,13,614,378,5589,5237,5369,3594
36,15,627,397,5603,5249,5368,3610
30,20,610,391,5608,5233,5364,3601
50,25,607,368,5596,5232,5364,3607
39,26,594,397,5590,5221,5367,3596
30,23,612,390,5593,5232,5370,3600
33,25,613,386,5610,5239,5362,3595
34,18,611,383,5605,5234,5366,3592
47,31,603,387,5599,5242,5369,3599
35,20,603,389,5606,5228,5371,3612
37,18,606,386,5606,5233,5370,3603
36,23,607,386,5458,5077,5365,3603
35,20,607,383,5459,5070,5359,3614
34,26,611,393,5465,5078,5370,3603
27,26,613,395,5460,5057,5369,3595
22,19,601,390,5466,5078,5366,3605
36,25,614,377,5466,5082,5371,3587
37,25,615,389,5451,5091,5371,3613
33,17,586,383,5472,5092,5361,3604
32,26,622,374,5494,5126,5364,3592
36,22,615,371,5511,5139,5364,3583
36,20,606,379,5530,5142,5361,3582
38,29,615,382,5516,5160,5364,3589
22,19,614,395,5526,5144,5361,3593
37,14,608,382,5622,5293,5347,3591
26,15,605,397,5600,5201,5364,3601
41,19,587,388,5566,5171,5367,3596
37,23,613,376,5547,5161,5368,3589
35,18,613,398,5546,5172,5368,3584
40,30,606,382,5534,5134,5366,3582
39,22,614,396,5519,5131,5362,3596
37,27,611,380,5504,5116,5359,3585
37,22,611,396,5511,5121,5365,3576
25,17,617,390,5548,5194,5361,3585
38,23,620,399,5549,5172,5356,3601
30,29,608,385,5550,5412,5357,3583
35,26,616,373,5951,5611,5357,3590
30,19,594,383,5869,5528,5355,3571
19,39,619,398,5786,5470,5357,3588
35,21,611,393,5923,5553,5354,3591
45,23,617,390,5830,5495,5356,3592
37,15,603,397,5776,5474,5354,3600
36,17,611,406,5790,5444,5354,3593
38,23,610,387,5751,5443,5356,3592
38,22,602,383,5751,5408,5353,3601
27,28,619,396,5743,5412,5358,3584
34,31,605,381,5737,5408,5356,3582
35,18,603,383,5714,5381,5360,3588
41,23,605,392,5702,5386,5362,3596
33,13,607,386,5727,5396,5360,3596
35,15,604,378,5702,5337,5363,3599
37,17,610,388,5703,5410,5368,3588
31,25,612,370,5729,5419,5366,3610
37,21,602,376,5755,5422,5366,3589
30,17,615,397,5750,5427,5366,3584
31,26,609,389,5781,5960,5364,3594
30,15,612,383,6545,6628,5374,3593
35,15,609,391,7021,8071,5363,3580
34,31,609,393,8168,8334,5368,3591
34,26,611,373,7961,7925,5361,3589
40,12,615,384,7524,7111,5360,3583
32,19,610,371,6858,6753,5369,3591
47,23,597,391,6816,6732,5373,3601
33,14,602,390,6811,6733,5365,3585
30,24,604,384,6791,6721,5370,3593
25,21,603,388,6804,6696,5365,3595
34,27,610,394,6783,6704,5365,3594
44,24,609,381,6786,6700,5374,3588
34,20,614,385,6775,6691,5354,3587
41,16,614,374,6782,6686,5358,3583
34,10,630,391,6744,6666,5364,3594
36,18,599,394,6757,6669,5367,3583
34,31,611,398,6778,6639,5354,3588
36,16,614,384,6730,6615,5367,3587
34,20,621,385,6710,6607,5366,3589
34,29,607,375,6698,6620,5365,3586
33,14,598,388,6740,6715,5374,3585
33,12,607,394,7462,7686,5366,3588
33,16,606,389,7552,7533,5359,3591
32,32,623,383,7254,7308,5371,3590
43,34,607,386,7161,7057,5370,3583
36,16,606,386,6995,6938,5372,3574
29,26,614,389,6956,6884,5361,3578
32,28,610,384,6944,6886,5363,3588
26,24,603,390,6926,6879,5362,3589
28,27,611,383,6919,6873,5359,3588
43,26,610,391,6910,6861,5360,3594
32,21,603,395,6915,6841,5351,3581
36,20,602,381,6912,6866,5358,3585
30,20,598,396,6900,6835,5371,3589
32,23,607,383,6894,6835,5365,3578
33,25,595,395,6879,6835,5356,3584
36,27,601,385,6894,6841,5365,3585
27,34,620,387,6885,6821,5363,3586
31,22,602,381,6872,6834,5343,3605
32,19,612,383,6875,6884,5339,3594
30,25,608,381,7057,6967,5341,3591
35,16,605,385,6678,6580,5344,3582
19,31,605,379,6678,6599,5351,3586
44,25,605,385,6693,6602,5345,3578
32,22,632,398,6690,6597,5361,3583
30,29,616,382,6671,6600,5357,3584
31,27,608,373,6695,6600,5355,3589
34,21,605,382,6683,6593,5355,3580
38,19,618,386,6646,6517,5356,3584
30,26,613,394,6595,6472,5361,3591
15,19,599,387,6560,6453,5361,3580
31,30,583,386,6595,6440,5356,3597
36,22,602,376,6540,6393,5364,3596
34,16,623,377,6533,6402,5366,3603
25,16,606,389,6535,6402,5362,3591
30,25,610,385,6530,6433,5355,3591
37,21,611,388,6548,6420,5360,3596
25,24,606,392,6563,6418,5356,3596
30,20,610,389,6551,6440,5363,3582
31,14,608,387,6573,6441,5362,3593
36,20,606,380,6555,6428,5357,3587
40,26,623,392,6557,6428,5363,3600
42,24,607,395,6555,6435,5359,3582
39,15,614,388,6561,6435,5365,3591
33,23,609,388,6586,6466,5365,3589
36,15,613,383,6584,6475,5359,3590
33,24,614,379,6586,6476,5361,3591
29,26,606,395,6593,6480,5356,3590
29,40,597,389,6597,6491,5355,3582
37,25,608,390,6598,6485,5355,3583
37,31,594,389,6594,6489,5351,3586
38,27,606,379,6596,6475,5367,3588
33,23,607,383,6593,6475,5357,3598
28,26,608,393,6596,6476,5359,3594
46,21,602,392,6592,6466,5363,3596
27,17,608,387,6596,6474,5366,3588
38,12,613,387,6596,6476,5373,3596
31,22,600,397,6604,6479,5372,3600
36,27,609,388,6618,6503,5357,3595
24,31,609,384,6612,6508,5404,4044
39,20,607,384,6645,6552,5462,3848
41,20,609,392,6664,6594,5428,3842
39,33,611,388,6760,6698,5468,4004
46,21,608,388,6742,6642,5548,4027
37,28,607,384,6729,6667,5512,3979
35,15,608,387,6778,6687,5458,3831
34,26,604,380,6726,6621,5388,3742
39,31,606,378,6736,6697,5369,3726
38,17,604,386,6729,6649,5356,3703
36,16,608,389,6764,6727,5359,3681
26,16,600,373,6789,6700,5360,3663
41,33,610,386,6676,6566,5365,3663
32,19,599,383,6713,6651,5384,3699
40,36,607,387,6710,6614,5360,3688
34,23,612,390,6734,6652,5373,3728
39,13,602,392,6751,6656,5382,3765
40,23,606,391,6741,6661,5389,3783
37,21,629,390,6761,6677,5397,3801
34,23,604,393,6742,6671,5390,3801
28,47,609,395,6740,6656,5389,3822
34,26,610,378,6733,6657,5402,3833
36,30,608,392,6739,6648,5394,3818
28,20,609,392,6737,6660,5397,3817
35,31,603,389,6737,6660,5395,3831
33,16,608,394,6752,6661,5388,3821
34,23,605,383,6738,6655,5391,3812
36,18,606,396,6733,6647,5388,3823
33,24,598,388,6728,6654,5392,3826
36,17,605,395,6731,6668,5400,3830
35,24,604,389,6733,6656,5403,3834
41,25,609,383,6739,6667,5397,3845
33,29,600,394,6737,6665,5399,3821
24,31,611,385,6737,6659,5396,3826
37,19,611,395,6757,6676,5389,3820
42,24,585,377,6747,6668,5392,3799
34,21,607,386,6728,6666,5396,3810
36,23,614,382,6743,6669,5397,3811
35,25,601,393,6743,6660,5405,3806
41,16,601,382,6744,6680,5396,3797
32,29,618,376,6742,6665,5398,3806
24,23,606,396,6732,6659,5382,3814
44,30,618,383,6729,6629,5403,3826
29,16,605,384,6644,6534,5402,3821
38,25,626,386,6650,6558,5399,3835
36,18,604,389,6652,6560,5400,3853
32,14,609,389,6633,6519,5406,3840
37,17,609,394,6616,6501,5406,3852
38,18,607,382,6602,6478,5402,3850
34,31,637,389,6602,6501,5412,3878
34,20,606,377,6577,6506,5404,3861
37,21,603,384,6652,6525,5409,3840
29,24,604,383,6622,6509,5405,3830
34,13,606,392,6614,6525,5406,3831
28,26,601,390,6748,6746,5412,3834
28,16,604,381,6781,6719,5405,3831
32,23,609,388,6931,6907,5416,3831
36,24,604,398,6886,6798,5407,3841
41,24,602,369,6876,6768,5403,3839
31,23,601,372,6811,6704,5407,3846
32,29,606,385,6787,6695,5411,3851
37,22,606,392,6756,6649,5418,3845
32,20,602,393,6735,6649,5414,3854
28,33,606,389,6736,6642,5402,3847
32,21,615,396,6715,6589,5412,3842
28,27,599,376,6715,6598,5415,3833
33,20,596,393,6705,6619,5406,3837
34,21,621,379,6712,6608,5410,3828
37,25,609,375,6708,6626,5410,3827
34,22,612,381,6606,6467,5410,3828
34,31,611,382,6559,6453,5409,3831
36,20,613,388,6592,6483,5411,3829
34,20,630,390,6599,6485,5405,3847
34,25,612,391,6597,6478,5398,3823
37,25,608,386,6621,6579,5391,3774
40,19,610,384,6764,6590,5385,3737
35,23,609,387,6687,6585,5399,3749
34,24,613,384,6671,6565,5385,3769
34,31,601,390,6662,6524,5386,3774
33,27,609,386,6642,6548,5391,3762
39,14,614,383,6646,6526,5386,3758
42,17,612,383,6643,6524,5390,3767
28,23,608,388,6637,6525,5387,3761
35,30,611,400,6645,6539,5384,3771
41,18,602,384,6657,6540,5391,3766
40,9,600,382,6663,6559,5389,3771
43,26,610,379,6649,6521,5533,6403
37,24,623,378,6603,6478,6106,3813
36,22,595,383,6624,6510,5435,3737
33,27,615,388,6629,6510,5451,3898
35,20,606,394,6632,6502,5599,4178
34,17,608,381,6634,6531,5648,3940
39,14,597,389,6737,6600,5462,3769
24,12,615,368,6684,6588,5402,3696
37,23,612,380,6688,6577,5370,3670
35,21,612,386,6689,6581,5368,3667
35,26,607,399,6691,6562,5372,3674
38,27,608,376,6695,6572,5373,3665
30,24,595,390,6672,6568,5365,3666
45,17,609,381,6670,6568,5364,3677
36,20,609,366,6679,6567,5366,3643
34,38,609,378,6672,6567,5368,3617
34,20,607,387,6666,6566,5362,3616
40,33,609,396,6655,6563,5362,3591
37,23,608,380,6670,6555,5369,3615
28,14,618,384,6678,6566,5371,3618
36,19,605,375,6666,6563,5369,3636
34,18,602,396,6659,6564,5370,3642
31,28,617,395,6657,6555,5366,3634
37,28,606,389,6669,6571,5365,3659
33,19,611,383,6664,6572,5383,3680
32,29,611,393,6666,6556,5364,3689
27,27,604,394,6669,6558,5365,3685
32,18,615,385,6662,6555,5369,3707
35,22,614,389,6655,6551,5370,3711
36,21,612,379,6656,6540,5389,3753
32,26,610,382,6654,6542,5401,3778
35,20,605,395,6645,6531,5388,3743
42,35,611,391,6654,6556,5407,3793
32,20,604,383,6662,6543,5449,3882
38,19,609,398,6646,6551,5485,3881
30,20,610,398,6611,6515,5490,3883
38,13,606,380,6637,6517,5405,3807
38,21,605,383,6636,6531,5382,3702
43,28,607,391,6643,6523,5367,3676
35,19,609,386,6633,6537,5371,3635
28,27,619,387,6638,6528,5374,3636
39,28,612,390,6640,6536,5365,3627
26,17,605,399,6652,6541,5364,3618
44,28,609,394,6672,6554,5372,3608
29,16,607,382,6651,6568,5370,3631
47,22,614,391,6667,6579,5368,3637
41,30,612,386,6661,6543,5381,3697
29,24,611,395,6657,6551,5368,3714
29,23,617,381,6663,6559,5372,3689
29,22,592,383,6665,6545,5371,3688
34,23,613,386,6663,6545,5366,3683
38,21,607,386,6659,6538,5373,3687
32,15,608,388,6651,6544,5374,3691
33,26,610,379,6651,6552,5386,3674
33,22,607,385,6664,6560,5368,3670
29,20,599,391,6675,6586,5374,3670
42,16,601,393,6758,6657,5385,3672
32,28,610,384,6755,6683,5371,3682
37,21,604,384,6763,6656,5368,3675
31,27,601,381,6728,6633,5371,3691
20,23,611,384,6703,6602,5371,3731
46,20,610,374,6688,6592,5374,3728
31,28,608,391,6699,6591,5370,3714
40,28,616,384,6690,6563,5373,3726
30,19,608,387,6679,6567,5374,3733
37,21,611,387,6662,6570,5376,3734
38,35,604,391,6673,6565,5381,3734
30,18,608,383,6678,6558,5379,3772
30,25,614,400,6681,6569,5452,4110
36,9,604,389,6729,6646,5718,3751
25,12,602,380,6913,6842,5372,3603
34,30,609,382,6857,6787,5361,3602
32,19,613,379,6824,6805,5372,3600
47,29,611,377,6858,6760,5367,3595
38,33,606,379,6782,6670,5373,3589
36,20,607,399,6752,6657,5368,3593
36,21,593,397,6706,6609,5363,3601
47,25,610,389,6708,6609,5367,3598
37,24,608,385,6714,6605,5367,3601
34,28,619,389,6704,6617,5385,3593
36,33,615,389,6711,6583,5383,3581
34,22,610,384,6704,6587,5380,3591
38,23,608,411,6688,6627,5370,3583
30,33,619,397,6794,6993,5356,3590
40,22,610,384,6961,6833,5374,3584
34,23,606,375,6795,6686,5372,3599
37,24,612,390,6731,6682,5371,3594
52,28,610,381,6754,6703,5367,3591
22,27,612,392,6837,6966,5371,3591
36,16,607,380,6804,6730,5379,3587
33,25,614,390,6786,6731,5365,3602
34,25,608,370,6791,6731,5362,3586
35,21,607,394,6791,6668,5370,3583
36,18,617,390,6792,6703,5360,3590
36,17,619,380,6816,6762,5361,3590
30,27,608,399,6819,6768,5358,3595
37,12,604,383,6765,6702,5370,3608
35,19,607,388,6744,6628,5361,3595
31,26,610,379,6722,6623,5379,3599
35,31,607,399,6694,6648,5372,3599
28,20,611,390,6710,6642,5364,3585
42,21,604,387,6702,6611,5374,3599
25,16,603,382,6702,6614,5361,3592
35,24,607,393,6615,6642,5367,3594
39,15,612,384,6510,6449,5361,3616
35,23,607,387,6530,6553,5365,3594
32,19,610,389,6562,6394,5364,3596
36,29,610,376,6553,6479,5368,3601
31,25,610,386,6668,6565,5361,3588
44,25,614,394,6682,6587,5362,3587
41,27,609,386,6681,6594,5363,3589
35,19,610,391,6683,6582,5361,3602
35,24,605,394,6679,6577,5359,3586
32,16,610,394,6664,6572,5364,3593
39,26,612,389,6679,6584,5360,3602
34,23,608,381,6703,6616,5359,3602
27,11,605,398,6750,6699,5360,3599
36,30,609,395,6765,6699,5364,3601
38,26,611,380,6784,6724,5363,3596
34,16,614,383,6779,6725,5365,3600
29,16,603,382,6792,6732,5367,3593
31,15,607,384,6801,6737,5360,3603
36,25,619,392,6797,6733,5360,3605
31,16,611,379,6803,6739,5368,3591
39,24,611,388,6789,6733,5359,3590
36,30,602,390,6790,6726,5367,3595
32,29,609,385,6781,6729,5365,3599
42,30,610,393,6807,6754,5370,3603
33,27,605,387,6849,6832,5360,3596
33,13,611,374,6869,6867,5365,3590
36,32,612,368,6918,6884,5360,3581
39,11,606,381,6915,6957,5366,3601
30,21,609,373,7011,7044,5363,3601
32,14,606,394,7048,7140,5367,3608
33,23,611,396,7098,7119,5364,3595
41,28,615,389,7080,7129,5365,3592
43,23,607,388,7068,7014,5362,3590
44,21,610,387,6999,7005,5370,3592
41,30,601,387,7001,7001,5365,3590
38,18,610,385,7008,6992,5361,3606
31,34,608,389,6978,6968,5365,3594
37,20,605,383,7004,7005,5371,3593
31,20,608,383,6995,6971,5365,3603
37,21,613,386,6980,6964,5367,3605
24,27,597,381,6985,6994,5361,3600
34,19,607,379,7008,7003,5359,3590
35,23,608,396,7023,7048,5361,3582
35,26,609,383,7028,7061,5366,3601
36,26,604,389,7055,7069,5365,3590
36,26,607,383,7058,7073,5359,3596
28,18,604,384,7054,7058,5354,3598
35,26,615,387,7045,7033,5374,3610
41,12,611,387,7022,7028,5366,3610
39,12,608,389,7019,7009,5368,3611
22,27,609,393,7011,7019,5365,3616
31,24,607,394,7019,7030,5364,3625
26,19,609,396,7034,7017,5361,3630
30,13,612,390,7033,7032,5364,3622
22,19,609,383,7028,7049,5371,3609
36,16,608,383,7035,7044,5366,3615
34,33,611,386,7032,7016,5366,3609
34,21,603,394,7013,6972,5360,3619
32,34,609,389,6961,6926,5365,3611
27,32,605,384,6953,6904,5371,3611
33,18,615,395,6930,6919,5362,3616
41,23,633,390,6937,6905,5358,3615
36,19,608,387,6938,6912,5369,3607
24,22,607,374,6932,6919,5365,3624
32,30,605,381,6932,6940,5359,3604
36,23,600,398,6945,6925,5361,3608
39,16,608,373,6947,6933,5358,3603
33,20,607,398,6934,6922,5361,3606
47,13,608,392,6941,6923,5359,3614
46,22,619,385,6947,6924,5364,3588
32,16,605,389,6948,6940,5363,3598
32,17,609,384,6960,6929,5362,3600
36,21,619,385,6941,6944,5366,3596
31,24,608,392,6959,6911,5371,3608
34,30,611,394,6957,6954,5365,3611
33,24,610,386,6955,6924,5367,3597
37,14,604,389,6952,6943,5365,3594
34,29,612,395,6951,6946,5366,3583
26,18,638,386,6937,6951,5355,3601
37,14,604,387,6948,6955,5365,3583
31,30,611,396,6986,6979,5360,3601
35,20,612,391,6940,6919,5367,3616
36,24,609,388,6930,6930,5363,3608
33,16,607,394,6932,6907,5360,3608
38,19,615,385,6939,6928,5358,3610
32,18,616,388,6937,6914,5369,3621
23,25,609,393,6927,6905,5357,3605
31,21,610,387,6890,6849,5359,3615
36,23,609,387,6871,6837,5371,3611
33,22,590,388,6868,6821,5365,3622
35,33,596,392,6900,6944,5370,3607
36,23,609,384,7004,7023,5368,3617
34,32,613,397,7030,7054,5368,3609
31,33,603,394,7042,7099,5364,3606
42,20,609,395,7080,7165,5367,3593
39,15,599,394,7134,7190,5366,3603
37,29,610,384,7146,7255,5365,3595
29,29,609,379,7150,7226,5358,3613
38,31,613,379,7080,7042,5371,3597
33,20,607,379,7041,7045,5357,3601
34,17,611,380,7026,7023,5359,3597
26,14,610,370,6914,6885,5361,3601
33,26,608,381,6971,6978,5365,3601
33,21,609,380,6938,6883,5368,3606
33,31,607,386,7308,7302,5366,3598
40,22,610,387,6965,6928,5366,3600
35,19,611,386,6952,6941,5374,3596
35,25,616,388,6921,6920,5367,3605
50,12,608,389,6930,6891,5368,3618
37,20,609,377,6928,6897,5370,3598
25,37,614,388,6911,6893,5367,3608
38,29,612,398,6920,6902,5365,3594
36,28,599,387,6924,6899,5361,3601
34,20,605,390,6917,6915,5358,3594
34,25,611,367,6926,6916,5363,3609
39,18,601,378,6848,6824,5368,3596
35,20,607,374,6867,6845,5360,3590
40,21,615,388,6817,6834,5367,3601
34,25,611,382,6858,6818,5363,3613
42,23,598,384,6880,6833,5363,3596
34,20,606,386,6855,6801,5368,3592
26,25,610,383,6847,6830,5365,3600
33,24,612,386,6852,6839,5359,3607
35,24,613,393,6866,6840,5367,3593
33,26,602,384,6876,6831,5358,3589
37,26,607,386,6864,6841,5367,3594
35,22,610,393,6871,6825,5362,3592
32,16,618,386,6877,6828,5365,3590
40,10,603,385,6865,6837,5366,3601
45,21,615,388,6859,6816,5374,3590
36,23,617,384,6852,6822,5368,3597
37,30,614,380,6844,6823,5366,3608
45,15,610,387,6850,6823,5369,3596
29,20,605,392,6850,6815,5368,3601
27,19,609,385,6864,6829,5367,3591
35,14,612,388,6854,6829,5371,3607
31,25,616,394,6860,6821,5364,3590
36,19,612,387,6844,6828,5361,3591
39,32,608,385,6854,6826,5371,3596
36,22,612,382,6849,6814,5370,3596
38,23,608,387,6849,6820,5365,3608
39,22,611,392,6852,6821,5367,3598
43,20,605,393,6849,6809,5364,3593
34,21,612,391,6838,6806,5361,3603
32,20,611,389,6824,6806,5362,3600
30,23,612,385,6840,6807,5372,3591
37,37,603,381,6842,6796,5366,3606
34,29,606,380,6839,6800,5368,3608
31,18,609,397,6846,6794,5355,3605
35,29,610,388,6834,6802,5366,3606
35,23,615,391,6844,6806,5363,3602
33,26,617,380,6839,6811,5362,3602
32,20,609,382,6838,6801,5362,3596
34,25,607,384,6843,6799,5355,3601
